,ClosePrice,Mean10,Std10,Mean100,Std100,y_score
178,7.834419,7.742859,0.111038,7.803577,0.46558,1.0
179,7.472271,7.742859,0.111038,7.803577,0.46558,1.0
180,7.646046,8.11002,0.207228,7.803577,0.46558,-1.0
181,7.854574,8.11002,0.207228,7.803577,0.46558,1.0
182,8.097856,8.11002,0.207228,7.803577,0.46558,1.0
183,8.132607,8.11002,0.207228,7.803577,0.46558,1.0
184,8.063103,8.11002,0.207228,7.803577,0.46558,1.0
185,8.167364,8.11002,0.207228,7.803577,0.46558,1.0
186,8.375892,8.11002,0.207228,7.803577,0.46558,-1.0
187,8.323766,8.11002,0.207228,7.803577,0.46558,1.0
188,8.254251,8.11002,0.207228,7.803577,0.46558,1.0
189,8.184743,8.11002,0.207228,7.803577,0.46558,1.0
190,8.2195,8.591372,0.176394,7.803577,0.46558,-1.0
191,8.428027,8.591372,0.176394,7.803577,0.46558,-1.0
192,8.480156,8.591372,0.176394,7.803577,0.46558,-1.0
193,8.480156,8.591372,0.176394,7.803577,0.46558,-1.0
194,8.6018,8.591372,0.176394,7.803577,0.46558,-1.0
195,8.792949,8.591372,0.176394,7.803577,0.46558,-1.0
196,8.792949,8.591372,0.176394,7.803577,0.46558,-1.0
197,8.706063,8.591372,0.176394,7.803577,0.46558,-1.0
198,8.688685,8.591372,0.176394,7.803577,0.46558,-1.0
199,8.72344,8.591372,0.176394,7.803577,0.46558,-1.0
200,8.862463,9.00843,0.173461,8.894936,0.271101,1.0
201,8.914591,9.00843,0.173461,8.894936,0.271101,1.0
202,9.018859,9.00843,0.173461,8.894936,0.271101,1.0
203,9.331648,9.00843,0.173461,8.894936,0.271101,1.0
204,9.21001,9.00843,0.173461,8.894936,0.271101,1.0
205,9.192632,9.00843,0.173461,8.894936,0.271101,1.0
206,9.036233,9.00843,0.173461,8.894936,0.271101,1.0
207,8.810327,9.00843,0.173461,8.894936,0.271101,1.0
208,8.810327,9.00843,0.173461,8.894936,0.271101,1.0
209,8.897214,9.00843,0.173461,8.894936,0.271101,1.0
210,8.897214,8.806852,0.099765,8.894936,0.271101,1.0
211,8.775577,8.806852,0.099765,8.894936,0.271101,1.0
212,8.758196,8.806852,0.099765,8.894936,0.271101,1.0
213,8.758196,8.806852,0.099765,8.894936,0.271101,1.0
214,8.706063,8.806852,0.099765,8.894936,0.271101,1.0
215,8.792949,8.806852,0.099765,8.894936,0.271101,1.0
216,8.740819,8.806852,0.099765,8.894936,0.271101,1.0
217,8.706063,8.806852,0.099765,8.894936,0.271101,1.0
218,8.897214,8.806852,0.099765,8.894936,0.271101,1.0
219,9.036233,8.806852,0.099765,8.894936,0.271101,1.0
220,8.984099,9.143973,0.110124,8.894936,0.271101,1.0
221,9.12312,9.143973,0.110124,8.894936,0.271101,1.0
222,9.244762,9.143973,0.110124,8.894936,0.271101,1.0
223,9.227383,9.143973,0.110124,8.894936,0.271101,1.0
224,9.192632,9.143973,0.110124,8.894936,0.271101,1.0
225,9.088366,9.143973,0.110124,8.894936,0.271101,1.0
226,9.001477,9.143973,0.110124,8.894936,0.271101,1.0
227,9.279518,9.143973,0.110124,8.894936,0.271101,1.0
228,9.279518,9.143973,0.110124,8.894936,0.271101,1.0
229,9.018859,9.143973,0.110124,8.894936,0.271101,1.0
230,9.453291,9.328172,0.117808,8.894936,0.271101,1.0
231,9.322958,9.328172,0.117808,8.894936,0.271101,1.0
232,9.157875,9.328172,0.117808,8.894936,0.271101,1.0
233,9.418533,9.328172,0.117808,8.894936,0.271101,1.0
234,9.279518,9.328172,0.117808,8.894936,0.271101,1.0
235,9.149183,9.328172,0.117808,8.894936,0.271101,1.0
236,9.244762,9.328172,0.117808,8.894936,0.271101,1.0
237,9.522801,9.328172,0.117808,8.894936,0.271101,-1.0
238,9.322958,9.328172,0.117808,8.894936,0.271101,1.0
239,9.409842,9.328172,0.117808,8.894936,0.271101,1.0
240,9.236074,8.929687,0.195468,8.894936,0.271101,1.0
241,9.175251,8.929687,0.195468,8.894936,0.271101,1.0
242,8.959933,8.929687,0.195468,8.894936,0.271101,1.0
243,8.968658,8.929687,0.195468,8.894936,0.271101,1.0
244,9.055903,8.929687,0.195468,8.894936,0.271101,1.0
245,9.029729,8.929687,0.195468,8.894936,0.271101,1.0
246,8.759274,8.929687,0.195468,8.894936,0.271101,1.0
247,8.663302,8.929687,0.195468,8.894936,0.271101,1.0
248,8.637131,8.929687,0.195468,8.894936,0.271101,1.0
249,8.811619,8.929687,0.195468,8.894936,0.271101,1.0
250,8.951212,8.927654,0.099401,8.894936,0.271101,1.0
251,8.872689,8.927654,0.099401,8.894936,0.271101,1.0
252,8.881413,8.927654,0.099401,8.894936,0.271101,1.0
253,8.811619,8.927654,0.099401,8.894936,0.271101,1.0
254,8.951212,8.927654,0.099401,8.894936,0.271101,1.0
255,9.073351,8.927654,0.099401,8.894936,0.271101,1.0
256,9.134423,8.927654,0.099401,8.894936,0.271101,1.0
257,8.916312,8.927654,0.099401,8.894936,0.271101,1.0
258,8.829072,8.927654,0.099401,8.894936,0.271101,1.0
259,8.855241,8.927654,0.099401,8.894936,0.271101,1.0
260,8.829072,8.796789,0.151314,8.894936,0.271101,1.0
261,8.898862,8.796789,0.151314,8.894936,0.271101,1.0
262,8.925037,8.796789,0.151314,8.894936,0.271101,1.0
263,8.951212,8.796789,0.151314,8.894936,0.271101,1.0
264,8.925037,8.796789,0.151314,8.894936,0.271101,1.0
265,8.767998,8.796789,0.151314,8.894936,0.271101,1.0
266,8.881413,8.796789,0.151314,8.894936,0.271101,1.0
267,8.462645,8.796789,0.151314,8.894936,0.271101,1.0
268,8.715652,8.796789,0.151314,8.894936,0.271101,1.0
269,8.61096,8.796789,0.151314,8.894936,0.271101,1.0
270,8.654579,8.492742,0.145654,8.894936,0.271101,1.0
271,8.523716,8.492742,0.145654,8.894936,0.271101,1.0
272,8.471368,8.492742,0.145654,8.894936,0.271101,1.0
273,8.305605,8.492742,0.145654,8.894936,0.271101,1.0
274,8.366673,8.492742,0.145654,8.894936,0.271101,1.0
275,8.410297,8.492742,0.145654,8.894936,0.271101,1.0
276,8.397205,8.492742,0.145654,8.894936,0.271101,1.0
277,8.366673,8.492742,0.145654,8.894936,0.271101,1.0
278,8.680753,8.492742,0.145654,8.894936,0.271101,1.0
279,8.750549,8.492742,0.145654,8.894936,0.271101,1.0
280,8.733098,8.590892,0.180071,8.894936,0.271101,1.0
281,8.637131,8.590892,0.180071,8.894936,0.271101,1.0
282,8.488818,8.590892,0.180071,8.894936,0.271101,1.0
283,8.471368,8.590892,0.180071,8.894936,0.271101,1.0
284,8.323054,8.590892,0.180071,8.894936,0.271101,1.0
285,8.305605,8.590892,0.180071,8.894936,0.271101,1.0
286,8.654579,8.590892,0.180071,8.894936,0.271101,1.0
287,8.62841,8.590892,0.180071,8.894936,0.271101,1.0
288,8.855241,8.590892,0.180071,8.894936,0.271101,1.0
289,8.811619,8.590892,0.180071,8.894936,0.271101,1.0
290,8.898862,8.924164,0.08345,8.894936,0.271101,1.0
291,8.994833,8.924164,0.08345,8.894936,0.271101,1.0
292,9.047178,8.924164,0.08345,8.894936,0.271101,1.0
293,8.986109,8.924164,0.08345,8.894936,0.271101,1.0
294,8.811619,8.924164,0.08345,8.894936,0.271101,1.0
295,8.767998,8.924164,0.08345,8.894936,0.271101,1.0
296,8.872689,8.924164,0.08345,8.894936,0.271101,1.0
297,8.994833,8.924164,0.08345,8.894936,0.271101,1.0
298,8.925037,8.924164,0.08345,8.894936,0.271101,1.0
299,8.942486,8.924164,0.08345,8.894936,0.271101,1.0
300,9.003558,9.04469,0.081789,9.412396,0.556381,1.0
301,8.977382,9.04469,0.081789,9.412396,0.556381,1.0
302,9.073351,9.04469,0.081789,9.412396,0.556381,1.0
303,9.195493,9.04469,0.081789,9.412396,0.556381,1.0
304,9.151875,9.04469,0.081789,9.412396,0.556381,1.0
305,9.064629,9.04469,0.081789,9.412396,0.556381,1.0
306,8.988582,9.04469,0.081789,9.412396,0.556381,1.0
307,8.997343,9.04469,0.081789,9.412396,0.556381,1.0
308,9.084951,9.04469,0.081789,9.412396,0.556381,1.0
309,8.909735,9.04469,0.081789,9.412396,0.556381,1.0
310,8.909735,8.716121,0.240227,9.412396,0.556381,1.0
311,8.95354,8.716121,0.240227,9.412396,0.556381,1.0
312,8.909735,8.716121,0.240227,9.412396,0.556381,1.0
313,8.927257,8.716121,0.240227,9.412396,0.556381,1.0
314,8.900973,8.716121,0.240227,9.412396,0.556381,1.0
315,8.655674,8.716121,0.240227,9.412396,0.556381,1.0
316,8.620627,8.716121,0.240227,9.412396,0.556381,1.0
317,8.165065,8.716121,0.240227,9.412396,0.556381,-1.0
318,8.585587,8.716121,0.240227,9.412396,0.556381,1.0
319,8.533021,8.716121,0.240227,9.412396,0.556381,1.0
320,8.436648,8.740651,0.130537,9.412396,0.556381,1.0
321,8.594344,8.740651,0.130537,9.412396,0.556381,1.0
322,8.725758,8.740651,0.130537,9.412396,0.556381,1.0
323,8.848408,8.740651,0.130537,9.412396,0.556381,1.0
324,8.936014,8.740651,0.130537,9.412396,0.556381,1.0
325,8.7608,8.740651,0.130537,9.412396,0.556381,1.0
326,8.752041,8.740651,0.130537,9.412396,0.556381,1.0
327,8.787086,8.740651,0.130537,9.412396,0.556381,1.0
328,8.769561,8.740651,0.130537,9.412396,0.556381,1.0
329,8.795846,8.740651,0.130537,9.412396,0.556381,1.0
330,8.909735,9.115613,0.104709,9.412396,0.556381,1.0
331,9.032389,9.115613,0.104709,9.412396,0.556381,1.0
332,9.084951,9.115613,0.104709,9.412396,0.556381,1.0
333,9.006104,9.115613,0.104709,9.412396,0.556381,1.0
334,9.119989,9.115613,0.104709,9.412396,0.556381,1.0
335,9.172557,9.115613,0.104709,9.412396,0.556381,1.0
336,9.233884,9.115613,0.104709,9.412396,0.556381,1.0
337,9.119989,9.115613,0.104709,9.412396,0.556381,1.0
338,9.242646,9.115613,0.104709,9.412396,0.556381,1.0
339,9.233884,9.115613,0.104709,9.412396,0.556381,1.0
340,9.128753,9.44502,0.126682,9.412396,0.556381,1.0
341,9.42662,9.44502,0.126682,9.412396,0.556381,1.0
342,9.42662,9.44502,0.126682,9.412396,0.556381,1.0
343,9.566796,9.44502,0.126682,9.412396,0.556381,1.0
344,9.470427,9.44502,0.126682,9.412396,0.556381,1.0
345,9.531754,9.44502,0.126682,9.412396,0.556381,1.0
346,9.42662,9.44502,0.126682,9.412396,0.556381,1.0
347,9.610601,9.44502,0.126682,9.412396,0.556381,1.0
348,9.49671,9.44502,0.126682,9.412396,0.556381,1.0
349,9.365298,9.44502,0.126682,9.412396,0.556381,1.0
350,9.339015,9.262795,0.189527,9.412396,0.556381,1.0
351,9.479184,9.262795,0.189527,9.412396,0.556381,1.0
352,9.61936,9.262795,0.189527,9.412396,0.556381,1.0
353,9.444144,9.262795,0.189527,9.412396,0.556381,1.0
354,9.146273,9.262795,0.189527,9.412396,0.556381,1.0
355,9.058668,9.262795,0.189527,9.412396,0.556381,1.0
356,9.260166,9.262795,0.189527,9.412396,0.556381,1.0
357,9.093713,9.262795,0.189527,9.412396,0.556381,1.0
358,9.041151,9.262795,0.189527,9.412396,0.556381,1.0
359,9.146273,9.262795,0.189527,9.412396,0.556381,1.0
360,9.233884,9.422241,0.151197,9.412396,0.556381,1.0
361,9.38282,9.422241,0.151197,9.412396,0.556381,1.0
362,9.181318,9.422241,0.151197,9.412396,0.556381,1.0
363,9.452902,9.422241,0.151197,9.412396,0.556381,1.0
364,9.505466,9.422241,0.151197,9.412396,0.556381,1.0
365,9.347778,9.422241,0.151197,9.412396,0.556381,1.0
366,9.409098,9.422241,0.151197,9.412396,0.556381,1.0
367,9.531754,9.422241,0.151197,9.412396,0.556381,1.0
368,9.42662,9.422241,0.151197,9.412396,0.556381,1.0
369,9.750774,9.422241,0.151197,9.412396,0.556381,1.0
370,9.823944,9.873196,0.090482,9.412396,0.556381,1.0
371,9.850327,9.873196,0.090482,9.412396,0.556381,1.0
372,9.771173,9.873196,0.090482,9.412396,0.556381,1.0
373,9.859123,9.873196,0.090482,9.412396,0.556381,1.0
374,10.052614,9.873196,0.090482,9.412396,0.556381,1.0
375,9.947072,9.873196,0.090482,9.412396,0.556381,1.0
376,9.885512,9.873196,0.090482,9.412396,0.556381,1.0
377,9.83274,9.873196,0.090482,9.412396,0.556381,1.0
378,9.735992,9.873196,0.090482,9.412396,0.556381,1.0
379,9.973458,9.873196,0.090482,9.412396,0.556381,1.0
380,9.982255,10.037661,0.128119,9.412396,0.556381,1.0
381,10.114177,10.037661,0.128119,9.412396,0.556381,1.0
382,9.964664,10.037661,0.128119,9.412396,0.556381,1.0
383,10.017434,10.037661,0.128119,9.412396,0.556381,1.0
384,9.911892,10.037661,0.128119,9.412396,0.556381,1.0
385,9.9031,10.037661,0.128119,9.412396,0.556381,1.0
386,9.938279,10.037661,0.128119,9.412396,0.556381,1.0
387,10.105384,10.037661,0.128119,9.412396,0.556381,1.0
388,10.087791,10.037661,0.128119,9.412396,0.556381,1.0
389,10.351638,10.037661,0.128119,9.412396,0.556381,1.0
390,10.298869,10.465974,0.087065,9.412396,0.556381,1.0
391,10.395613,10.465974,0.087065,9.412396,0.556381,1.0
392,10.422,10.465974,0.087065,9.412396,0.556381,1.0
393,10.589104,10.465974,0.087065,9.412396,0.556381,1.0
394,10.536332,10.465974,0.087065,9.412396,0.556381,1.0
395,10.37803,10.465974,0.087065,9.412396,0.556381,1.0
396,10.448381,10.465974,0.087065,9.412396,0.556381,1.0
397,10.545131,10.465974,0.087065,9.412396,0.556381,1.0
398,10.527534,10.465974,0.087065,9.412396,0.556381,1.0
399,10.518743,10.465974,0.087065,9.412396,0.556381,1.0
400,10.483564,10.618127,0.143715,10.876219,0.698882,1.0
401,10.527534,10.618127,0.143715,10.876219,0.698882,1.0
402,10.580312,10.618127,0.143715,10.876219,0.698882,1.0
403,10.562716,10.618127,0.143715,10.876219,0.698882,1.0
404,10.448381,10.618127,0.143715,10.876219,0.698882,1.0
405,10.518743,10.618127,0.143715,10.876219,0.698882,1.0
406,10.677055,10.618127,0.143715,10.876219,0.698882,1.0
407,10.641876,10.618127,0.143715,10.876219,0.698882,1.0
408,10.817773,10.618127,0.143715,10.876219,0.698882,1.0
409,10.923314,10.618127,0.143715,10.876219,0.698882,1.0
410,10.984879,10.870542,0.141267,10.876219,0.698882,1.0
411,10.958489,10.870542,0.141267,10.876219,0.698882,1.0
412,10.967288,10.870542,0.141267,10.876219,0.698882,1.0
413,10.99367,10.870542,0.141267,10.876219,0.698882,1.0
414,10.870542,10.870542,0.141267,10.876219,0.698882,1.0
415,10.83536,10.870542,0.141267,10.876219,0.698882,1.0
416,10.940896,10.870542,0.141267,10.876219,0.698882,1.0
417,10.861749,10.870542,0.141267,10.876219,0.698882,1.0
418,10.80018,10.870542,0.141267,10.876219,0.698882,1.0
419,10.492363,10.870542,0.141267,10.876219,0.698882,1.0
420,10.606691,10.711352,0.165591,10.876219,0.698882,1.0
421,10.57151,10.711352,0.165591,10.876219,0.698882,1.0
422,10.430793,10.711352,0.165591,10.876219,0.698882,1.0
423,10.597898,10.711352,0.165591,10.876219,0.698882,1.0
424,10.69464,10.711352,0.165591,10.876219,0.698882,1.0
425,10.888129,10.711352,0.165591,10.876219,0.698882,1.0
426,11.002465,10.711352,0.165591,10.876219,0.698882,1.0
427,10.861749,10.711352,0.165591,10.876219,0.698882,1.0
428,10.808981,10.711352,0.165591,10.876219,0.698882,1.0
429,10.650666,10.711352,0.165591,10.876219,0.698882,1.0
430,10.747417,10.414716,0.19857,10.876219,0.698882,1.0
431,10.586719,10.414716,0.19857,10.876219,0.698882,1.0
432,10.622038,10.414716,0.19857,10.876219,0.698882,1.0
433,10.454272,10.414716,0.19857,10.876219,0.698882,1.0
434,10.171721,10.414716,0.19857,10.876219,0.698882,1.0
435,10.577885,10.414716,0.19857,10.876219,0.698882,1.0
436,10.32183,10.414716,0.19857,10.876219,0.698882,1.0
437,10.268851,10.414716,0.19857,10.876219,0.698882,1.0
438,10.207045,10.414716,0.19857,10.876219,0.698882,1.0
439,10.189383,10.414716,0.19857,10.876219,0.698882,1.0
440,10.145237,10.116981,0.131901,10.876219,0.698882,1.0
441,10.083425,10.116981,0.131901,10.876219,0.698882,1.0
442,9.915664,10.116981,0.131901,10.876219,0.698882,1.0
443,9.977473,10.116981,0.131901,10.876219,0.698882,1.0
444,10.330657,10.116981,0.131901,10.876219,0.698882,1.0
445,10.295336,10.116981,0.131901,10.876219,0.698882,1.0
446,10.242363,10.116981,0.131901,10.876219,0.698882,1.0
447,10.11875,10.116981,0.131901,10.876219,0.698882,1.0
448,9.986304,10.116981,0.131901,10.876219,0.698882,1.0
