,ClosePrice,MaxYiekd,CloseYield,ATR,OBV,Label,y_score
80,7.299804,0.021327,-0.004673,0.0657847330775,-5080200.0,0.0,1.0
81,7.368348,0.00939,0.00939,0.0666737817562,4710900.0,0.0,1.0
82,7.385481,0.016393,0.002325,0.0675709273037,4459100.0,0.0,1.0
83,7.50543,0.020833,0.016241,0.0685018219248,6299200.0,0.0,1.0
84,7.642519,0.015945,0.018265,0.0694363877106,6102700.0,0.0,1.0
85,7.779603,0.031603,0.017937,0.0704032328596,8971200.0,0.0,1.0
86,7.693923,0.024554,-0.011013,0.0713545739698,-7023300.0,0.0,1.0
87,7.642519,0.011261,-0.006681,0.0722688603323,-4108500.0,0.0,1.0
88,7.625378,0.006741,-0.002243,0.0731873912953,-1328800.0,0.0,-1.0
89,7.573976,0.011415,-0.006741,0.0740824485534,-4170900.0,0.0,1.0
90,7.40262,0.025463,-0.022624,0.0749870624704,-6762100.0,0.0,1.0
91,7.299804,0.035885,-0.013889,0.0758708416449,-9120400.0,0.0,1.0
92,7.248395,0.011848,-0.007043,0.076742055866,-5035200.0,0.0,1.0
93,7.23126,0.046683,-0.002364,0.0776175239728,-6231100.0,0.0,1.0
94,7.385481,0.016509,0.021327,0.0785226118585,3069600.0,0.0,-1.0
95,7.385481,0.021127,0.0,0.0794195824144,0.0,0.0,1.0
96,7.162716,0.029056,-0.030163,0.0802632964007,-4983100.0,0.0,1.0
97,7.008495,0.022059,-0.021531,0.081106531917,-5324500.0,0.0,1.0
98,7.042768,0.024814,0.00489,0.0819575541437,5136900.0,0.0,1.0
99,6.905684,0.024814,-0.019465,0.082801930387,-4070600.0,0.0,1.0
100,6.95709,0.022444,0.007444,0.0836561591608,5527700.0,0.0,1.0
101,6.939951,0.022388,-0.002464,0.0845058081373,-5252100.0,0.0,1.0
102,7.17985,0.026829,0.034568,0.085411626149,8569100.0,0.0,1.0
103,7.23126,0.026128,0.00716,0.0863302756048,12144600.0,0.0,1.0
104,7.196988,0.021635,-0.004739,0.0872018628753,-3463100.0,0.0,-1.0
105,7.23126,0.011962,0.004762,0.0880691527782,1258400.0,0.0,-1.0
106,7.248395,0.014286,0.00237,0.088945719826,3057500.0,0.0,-1.0
107,7.248395,0.007126,0.0,0.0898082614116,0.0,0.0,1.0
108,7.162716,0.016827,-0.01182,0.0906653311824,-3080200.0,0.0,-1.0
109,6.95709,0.029557,-0.028708,0.0915119070895,-3680900.0,0.0,1.0
110,6.905684,0.027638,-0.007389,0.092349452424,-7340900.0,0.0,1.0
111,7.059901,0.022277,0.022332,0.0932178006827,6129600.0,0.0,1.0
112,6.974223,0.032178,-0.012136,0.094078039131,-5266100.0,0.0,1.0
113,7.128443,0.037407,0.022113,0.0949490177424,5429100.0,0.0,1.0
114,7.02563,0.01956,-0.014423,0.0957959594609,-4758600.0,0.0,1.0
115,7.094173,0.026961,0.009756,0.096672811881,3411800.0,0.0,1.0
116,7.23126,0.036765,0.019324,0.0975577638561,4419500.0,0.0,1.0
117,7.212669,0.021739,-0.002571,0.0984166095015,-4229600.0,0.0,-1.0
118,7.350381,0.023697,0.019093,0.0993265883834,6293400.0,0.0,1.0
119,7.333169,0.019048,-0.002342,0.100189103315,-4665400.0,0.0,1.0
120,7.625803,0.027842,0.039906,0.101134341706,9521800.0,0.0,1.0
121,7.591377,0.022883,-0.004514,0.102045265198,-6092500.0,0.0,1.0
122,7.608593,0.020595,0.002268,0.102957221629,4705000.0,0.0,1.0
123,7.591377,0.023095,-0.002263,0.103849821965,-6800100.0,0.0,1.0
124,7.746305,0.02968,0.020408,0.104787980372,8198200.0,0.0,1.0
125,7.470881,0.048387,-0.035556,0.105717881038,-5651100.0,0.0,1.0
126,7.505307,0.025522,0.004608,0.10663070755,5245100.0,0.0,1.0
127,7.384811,0.018735,-0.016055,0.107499686792,-4175000.0,0.0,1.0
128,7.384811,0.025761,0.0,0.108407227248,0.0,0.0,1.0
129,7.315953,0.019093,-0.009324,0.109256200526,-8178600.0,0.0,-1.0
130,7.470881,0.023585,0.021177,0.110155202759,8468900.0,0.0,1.0
131,7.505307,0.020882,0.004608,0.111056572257,5095800.0,0.0,1.0
132,7.470881,0.013954,-0.004587,0.111930022669,-2979900.0,0.0,-1.0
133,7.539735,0.023364,0.009216,0.112820439126,3822600.0,0.0,1.0
134,7.453667,0.034965,-0.011415,0.113729510945,-6121500.0,0.0,1.0
135,7.522519,0.023256,0.009237,0.114633461274,4005200.0,0.0,1.0
136,7.64302,0.015945,0.016019,0.115556064782,4477900.0,0.0,1.0
137,7.694663,0.008969,0.006757,0.116476927967,4028300.0,0.0,-1.0
138,7.711878,0.018141,0.002237,0.117382536495,4450800.0,0.0,1.0
139,7.832375,0.017817,0.015625,0.118327185779,6060400.0,0.0,1.0
140,8.056157,0.024017,0.028571,0.119312560389,8612900.0,0.0,1.0
141,8.021727,0.017279,-0.004274,0.120266023102,-6613300.0,0.0,1.0
142,8.211082,0.032189,0.023605,0.121278906731,8321100.0,0.0,1.0
143,8.107799,0.021322,-0.012578,0.122245152728,-4719800.0,0.0,1.0
144,7.987304,0.026144,-0.014862,0.123188289123,-5017900.0,0.0,1.0
145,7.955474,0.01087,-0.003985,0.124122194461,-4235000.0,0.0,-1.0
146,8.041949,0.030702,0.01087,0.125088489031,4265900.0,0.0,1.0
147,8.093834,0.021786,0.006452,0.126032929809,4116000.0,0.0,1.0
148,8.007363,0.035398,-0.010684,0.126962065868,-3779600.0,0.0,1.0
149,7.955474,0.019737,-0.00648,0.127891461693,-4531400.0,0.0,1.0
150,7.78253,0.026667,-0.021739,0.12881457381,-4529500.0,0.0,1.0
151,7.886302,0.031674,0.013334,0.129738382783,4964900.0,0.0,1.0
152,7.730647,0.026966,-0.019737,0.130647690563,-4388900.0,0.0,1.0
153,8.14572,0.046667,0.053692,0.131660599799,5426400.0,0.0,1.0
154,7.955474,0.043668,-0.023355,0.132631939893,-8874500.0,0.0,1.0
155,8.163009,0.032467,0.026087,0.133633784938,5193400.0,0.0,1.0
156,8.318662,0.021231,0.019068,0.134617406549,5496000.0,0.0,1.0
157,8.180307,0.019149,-0.016632,0.135560772981,-4769600.0,0.0,1.0
158,8.180307,0.014957,0.0,0.136508904907,0.0,0.0,1.0
159,8.093834,0.01073,-0.010571,0.137435622806,-5171700.0,0.0,1.0
160,8.007363,0.023758,-0.010684,0.13839445334,-5539500.0,0.0,1.0
161,8.284075,0.061947,0.034557,0.139401316074,8832200.0,0.0,1.0
162,8.232194,0.012685,-0.006263,0.140350321691,-5705200.0,0.0,1.0
163,8.128421,0.036403,-0.012606,0.141335507439,-5956200.0,0.0,1.0
164,8.041949,0.023913,-0.010638,0.14227112967,-4450800.0,0.0,1.0
165,7.990065,0.019481,-0.006452,0.143222936646,-6490800.0,0.0,1.0
166,8.232194,0.028017,0.030304,0.14421623259,4089400.0,0.0,1.0
167,8.163009,0.023355,-0.008404,0.145190069632,-4020400.0,0.0,1.0
168,8.197598,0.014894,0.004237,0.146150269808,4412800.0,0.0,1.0
169,8.024655,0.034632,-0.021097,0.14710905216,-6005600.0,0.0,1.0
170,7.765238,0.042411,-0.032327,0.148041981195,-7191700.0,0.0,1.0
171,7.696059,0.022522,-0.008909,0.148954806553,-7656700.0,0.0,1.0
172,7.730647,0.036446,0.004494,0.149885857489,5030800.0,0.0,1.0
173,7.730647,0.022831,0.0,0.150773027052,0.0,0.0,1.0
174,7.903592,0.033937,0.022371,0.15170780699,4448100.0,0.0,1.0
175,7.799827,0.026786,-0.013129,0.152625612135,-2419500.0,0.0,-1.0
176,7.81712,0.022522,0.002217,0.153531025454,3655800.0,0.0,1.0
177,7.678765,0.040724,-0.017699,0.154464847398,-3897800.0,0.0,1.0
178,7.834419,0.031603,0.020271,0.155408745629,3997700.0,0.0,1.0
179,7.472271,0.061466,-0.046225,0.156280543785,-5736500.0,0.0,1.0
180,7.646046,0.030233,0.023256,0.157188848697,5096200.0,0.0,1.0
181,7.854574,0.02027,0.027273,0.158117187609,4670400.0,0.0,1.0
182,8.097856,0.040179,0.030973,0.159074906968,6742600.0,0.0,1.0
183,8.132607,0.017204,0.004291,0.160023573211,6562500.0,0.0,1.0
184,8.063103,0.015119,-0.008546,0.160949558533,-4438300.0,0.0,1.0
185,8.167364,0.019481,0.012931,0.161893828626,5047700.0,0.0,1.0
186,8.375892,0.044681,0.025532,0.16292436565,9194800.0,0.0,1.0
187,8.323766,0.018829,-0.006223,0.163894016479,-4950100.0,0.0,1.0
188,8.254251,0.014831,-0.008351,0.164830877592,-3366800.0,0.0,1.0
189,8.184743,0.010661,-0.008421,0.165754171277,-2438700.0,0.0,-1.0
